mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	65
22	22	84	84	2.0	0	0	4/4	2	1	1/2		1/2	1		2	50	D3	3	69
22	22	84	84	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	68
22	22	86	86	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	70
23	23	88	88	4.0	0	0	4/4	2	1	1		1	1		0	48	C3	3	72
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	71
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		4	40	E2	2	74
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	73
25	25	96	96	2.0	0	0	4/4	2	1	1/2		1/2	1		-1	41	F2	2	77
25	25	96	96	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	75
25	25	98	98	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		6	42	F#2	2	78
25	25	98	98	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	76
26	26	100	100	2.0	0	0	4/4	2	1	1/2		1/2	1		1	43	G2	2	81
26	26	100	100	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	79
26	26	102	102	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		1	43	G2	2	82
26	26	102	102	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	80
27	27	104	104	4.0	0	0	4/4	2	1	1		1	1		0	36	C2	2	84
27	27	104	104	4.0	0	0	4/4	1	1	1		1	1		0	60	C4	4	83
