mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
4	4	10	10	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
4	4	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	24				
4	4	11	11	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	25				
4	4	23/2	23/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	26				
4	4	47/4	47/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	27				
4	4	12	12	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
4	4	12	12	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	28				
4	4	25/2	25/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	29				
5	5	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	30				
5	5	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	31				
5	5	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	32				
5	5	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	33				
5	5	13	13	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	34				
5	5	27/2	27/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6		
5	5	27/2	27/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	35				
5	5	29/2	29/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	36				
5	5	15	15	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
5	5	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	37				
5	5	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	3	
5	5	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	38				
5	5	33/2	33/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
6	6	17	17	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	39				
6	6	17	17	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	40				
7	7	20	20	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	41				
7	7	20	20	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	42				
8	8	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	43				
8	8	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	44				
8	8	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	45				
8	8	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	46				
8	8	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
8	8	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	47				
8	8	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#		
8	8	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	48				
8	8	23	23	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	49				
8	8	47/2	47/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	50				
8	8	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	51				
8	8	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	52				
9	9	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	53				
9	9	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	54				
9	9	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55				
9	9	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56				
9	9	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
9	9	25	25	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	57				
9	9	51/2	51/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	58				
9	9	26	26	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	5	
9	9	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	59				
9	9	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	60				
9	9	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61				
9	9	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	62				
10	10	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	63				
10	10	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	64				
10	10	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	65				
10	10	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66				
10	10	31	31	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8		
10	10	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67				
10	10	63/2	63/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
10	10	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
10	10	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68				
10	10	65/2	65/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5		
11	11	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69				
11	11	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70				
11	11	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71				
11	11	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72				
11	11	33	33	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5		
11	11	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	73				
11	11	67/2	67/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6\		
11	11	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	3		
11	11	34	34	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	74				
11	11	69/2	69/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6		
11	11	69/2	69/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	75				
11	11	35	35	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
11	11	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	76				
11	11	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
11	11	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	77				
12	12	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	78				
12	12	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	79				
12	12	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	80				
12	12	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	81				
12	12	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	82				
12	12	38	38	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4	2	
12	12	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	83				
12	12	39	39	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
12	12	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	84				
12	12	40	40	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5		
12	12	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	85				
12	12	81/2	81/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6		
13	13	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	86				
13	13	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	87				
13	13	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	88				
13	13	44	44	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	89				
13	13	89/2	89/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	90				
13	13	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91				
13	13	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	92				
13	13	43	43	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
13	13	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	93				
13	13	44	44	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8		
13	13	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	94				
13	13	89/2	89/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
14	14	45	45	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	95				
14	14	91/2	91/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	96				
14	14	46	46	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97				
14	14	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	98				
14	14	45	45	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	99				
14	14	48	48	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5	
14	14	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	100				
15	15	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	101				
15	15	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	102				
15	15	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	103				
15	15	52	52	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	104				
15	15	105/2	105/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	105				
15	15	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	106				
15	15	50	50	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4	2	
15	15	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	107				
15	15	51	51	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
15	15	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	108				
15	15	52	52	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	3	5	
15	15	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	109				
15	15	105/2	105/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	4	2	
16	16	53	53	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110				
16	16	54	54	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111				
16	16	55	55	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112				
16	16	53	53	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
16	16	53	53	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	113				
16	16	54	54	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	5	3
16	16	54	54	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	114				
16	16	109/2	109/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
16	16	55	55	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	115				
