mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	87					
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1	1	1	88					
26	26	100	100	4.0	0	0	Chord	4/4	2	1	1	1	1	89					
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	90					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	91					
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	92					
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	93					
28	28	108	108	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	94					
28	28	110	110	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	95					
28	28	108	108	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	96					
28	28	110	110	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	97					
29	29	112	112	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	98					
29	29	114	114	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99					
29	29	112	112	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5	h	
29	29	112	112	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	100					
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	#		
29	29	114	114	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101					
29	29	115	115	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
30	30	116	116	4.0	0	0	Chord	4/4	1	1	1	1	1	102					
30	30	116	116	4.0	0	0	Chord	4/4	2	1	1	1	1	103					
31	31	120	120	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	104					
31	31	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	105					
31	31	120	120	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	h			
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	106					
31	31	122	122	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	4	2		
31	31	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	107					
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	108					
32	32	124	124	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	109					
32	32	126	126	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	4	2		
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	110					
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	111					
33	33	128	128	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	112					
33	33	130	130	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	113					
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	114					
34	34	134	134	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	115					
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	116					
34	34	134	134	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	117					
35	35	136	136	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	118					
35	35	138	138	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	119					
35	35	136	136	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	120					
35	35	138	138	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	121					
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	122					
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	123					
36	36	140	140	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8	h		
36	36	140	140	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	124					
36	36	141	141	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7			
36	36	142	142	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
36	36	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	125					
36	36	143	143	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
37	37	144	144	4.0	0	0	Chord	4/4	1	1	1	1	1	126					
37	37	144	144	4.0	0	0	Chord	4/4	2	1	1	1	1	127					
38	38	148	148	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	128					
38	38	150	150	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	129					
38	38	148	148	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	h		
38	38	148	148	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	130					
38	38	149	149	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	_		
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	131					
39	39	152	152	4.0	0	0	Chord	4/4	1	1	1	1	1	132					
39	39	152	152	4.0	0	0	Chord	4/4	2	1	1	1	1	133					
40	40	156	156	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	134					
40	40	158	158	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	135					
40	40	156	156	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	136					
40	40	158	158	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	137					
41	41	160	160	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	138					
41	41	162	162	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	139					
41	41	160	160	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
41	41	160	160	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	140					
41	41	162	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	141					
42	42	164	164	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	142					
42	42	166	166	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	143					
42	42	164	164	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	144					
42	42	166	166	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	145					
43	43	168	168	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	146					
43	43	170	170	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	147					
43	43	168	168	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5	h	
43	43	168	168	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	148					
43	43	170	170	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
43	43	170	170	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	149					
43	43	171	171	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
44	44	172	172	4.0	0	0	Chord	4/4	1	1	1	1	1	150					
44	44	172	172	4.0	0	0	Chord	4/4	2	1	1	1	1	151					
45	45	176	176	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	152					
45	45	178	178	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	153					
45	45	176	176	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	h			
45	45	176	176	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	154					
45	45	178	178	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
45	45	178	178	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	155					
46	46	180	180	4.0	0	0	Chord	4/4	1	1	1	1	1	156					
46	46	180	180	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5	#		
46	46	180	180	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	157					
46	46	182	182	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6	4		
46	46	182	182	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	158					
47	47	184	184	4.0	0	0	Chord	4/4	1	1	1	1	1	159					
47	47	184	184	0.0	0	0	FiguredBass	4/4	2	1	0				1	5	#		
47	47	184	184	4.0	0	0	Chord	4/4	2	1	1	1	1	160					
48	48	188	188	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	161					
48	48	190	190	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	162					
48	48	188	188	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	163					
48	48	190	190	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
48	48	190	190	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	164					
49	49	192	192	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	165					
49	49	194	194	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	166					
49	49	192	192	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	167					
49	49	194	194	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	168					
50	50	196	196	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	169					
50	50	198	198	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	170					
50	50	196	196	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5	h	
50	50	196	196	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	171					
50	50	198	198	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
50	50	198	198	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	172					
50	50	199	199	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
51	51	200	200	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	173					
51	51	202	202	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	174					
51	51	200	200	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	175					
51	51	202	202	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	h			
51	51	202	202	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	176					
52	52	204	204	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	177					
52	52	206	206	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	178					
52	52	204	204	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	179					
52	52	206	206	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	180					
53	53	208	208	4.0	0	0	Chord	4/4	1	1	1	1	1	181					
53	53	208	208	4.0	0	0	Chord	4/4	2	1	1	1	1	182					
54	54	212	212	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	183					
54	54	214	214	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	184					
54	54	212	212	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	185					
54	54	214	214	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	186					
55	55	216	216	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	187					
55	55	218	218	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	188					
55	55	216	216	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
55	55	216	216	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	189					
55	55	218	218	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	190					
56	56	220	220	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	191					
56	56	222	222	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	192					
56	56	220	220	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	193					
56	56	222	222	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	194					
57	57	224	224	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	195					
57	57	226	226	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	196					
57	57	224	224	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	h			
57	57	224	224	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	197					
57	57	226	226	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
57	57	226	226	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	198					
57	57	227	227	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
58	58	228	228	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	199					
58	58	230	230	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	200					
58	58	228	228	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	201					
58	58	230	230	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	h			
58	58	230	230	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	202					
59	59	232	232	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	203					
59	59	234	234	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	204					
59	59	232	232	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6			
59	59	232	232	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	205					
59	59	233	233	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5			
59	59	234	234	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
59	59	234	234	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	206					
60	60	236	236	4.0	0	0	Chord	4/4	1	1	1	1	1	207					
60	60	236	236	4.0	0	0	Chord	4/4	2	1	1	1	1	208					
61	61	240	240	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	209					
61	61	242	242	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	210					
61	61	240	240	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	211					
61	61	242	242	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	8			
61	61	242	242	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	212					
62	62	244	244	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	213					
62	62	246	246	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	214					
62	62	244	244	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	7			
62	62	244	244	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	215					
62	62	246	246	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
62	62	246	246	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	216					
63	63	248	248	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	217					
63	63	250	250	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	218					
63	63	248	248	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5			
63	63	248	248	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	219					
63	63	250	250	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	220					
64	64	252	252	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	221					
64	64	254	254	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	222					
64	64	252	252	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5	4		
64	64	252	252	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	223					
64	64	254	254	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#			
64	64	254	254	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	224					
65	65	256	256	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	225					
65	65	258	258	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	226					
65	65	256	256	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	227					
65	65	258	258	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6h			
65	65	258	258	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	228					
66	66	260	260	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	229					
66	66	262	262	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	230					
66	66	260	260	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	231					
66	66	262	262	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6			
66	66	262	262	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	232					
67	67	264	264	4.0	0	0	Chord	4/4	1	1	1	1	1	233					
67	67	264	264	4.0	0	0	Chord	4/4	2	1	1	1	1	234					
68	68	268	268	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	235					
68	68	270	270	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	236					
68	68	268	268	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	237					
68	68	270	270	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	238					
69	69	272	272	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	239					
69	69	274	274	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	240					
69	69	272	272	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
69	69	272	272	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	241					
69	69	274	274	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6	5h		
69	69	274	274	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	242					
70	70	276	276	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	243					
70	70	278	278	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	244					
70	70	276	276	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	245					
70	70	278	278	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	246					
71	71	280	280	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	247					
71	71	282	282	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	248					
71	71	280	280	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5			
