mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	51				
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	3		
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	52				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	53				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	54				
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55				
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56				
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	57				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	58				
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	5	3	
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	59				
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4	2	
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	60				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	61				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	62				
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	63				
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	4	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	64				
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	65				
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	#	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	66				
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	67				
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	68				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70				
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	72				
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	73				
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	74				
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	3		
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	75				
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	76				
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	77				
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	78				
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	79				
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8	#	
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	80				
14	14	105/2	105/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	7		
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	3		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	81				
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	h
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	82				
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	#	
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	83				
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	84				
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	85				
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	86				
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	87				
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	89				
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	90				
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8		
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	91				
16	16	121/2	121/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	7		
16	16	61	61	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	92				
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	93				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	94				
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8		
16	16	63	63	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	95				
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	h7		
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	96				
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97				
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98				
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	99				
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5	3	
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100				
17	17	129/2	129/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6\	4	3
17	17	65	65	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	101				
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	102				
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	103				
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8		
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	104				
17	17	135/2	135/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
18	18	68	68	4.0	0	0	Chord	4/4	1	1	1	1	1	105				
18	18	68	68	4.0	0	0	Chord	4/4	2	1	1	1	1	106				
