mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0					1/4		3__		
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	76					
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4		3__		
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	77					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	_	_		
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	78					
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	5	3		
16	16	64	64	0.0	1	1	FiguredBass	4/4	2	1	0					1/4	5__	4		
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5__	3__		
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	79					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	_	_		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	80					
17	17	68	68	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6__			
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	_			
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	81					17
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	82					
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	83					18
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	84					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	h__			
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	85					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	_			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	86					
18	18	72	72	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	#__			
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	_			
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	87					19
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	88					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	89					20
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	90					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6__			
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	91					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	_			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	92					
19	19	76	76	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	h			
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	93					21
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	94					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	95					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1	#6__	4__	2h__	
20	20	76	76	4.0	0	0	Chord	4/4	1	1	1		1	1	96					
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	_	_	_	
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	97					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	h7	h5		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	98					
20	20	80	80	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	h7	h5		
20	20	82	82	0.0	3/2	3/2	FiguredBass	4/4	2	1	0					1/2	8	6		
21	21	80	80	0.0	0	0	FiguredBass	4/4	1	1	0					1	4__	2__		
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1		1	1	99					
21	21	80	80	0.0	0	0	FiguredBass	4/4	2	1	0					1/8	_	_		
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	100					
21	21	161/2	161/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0					1/8	5	#		
21	21	161/2	161/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	101					
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	102					
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/8	5	#		
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	103					
21	21	163/2	163/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0					1/8	6			
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	104					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/8	3			
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	105					
21	21	165/2	165/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0					1/8	6	4		
22	22	84	84	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	8			
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	106					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
22	22	86	86	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	107					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	108					
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	7			
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	109					22
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	b7			
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	110					
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	111					23
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	112					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	h			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	113					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5			
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	114					
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	b7			
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	115					24
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	6			
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	116					
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	117					25
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	118					
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1	6__	5__		
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1		1	1	119					
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	_	_		
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	120					26
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	#			26
24	24	93	93	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	121					26
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	122					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	123					27
24	24	95	95	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	124					27
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	125					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1	5			
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1		1	1	126					
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	6	4	3	
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	127					28
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	6			28
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	128					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	6	4		
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	129					29
25	25	99	99	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	130					29
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	131					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1	6__			
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1		1	1	132					
26	26	100	100	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	_			
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	133					30
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	6	4		
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	134					
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	135					
27	27	104	104	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5	3		
27	27	104	104	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	136					
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	137					
