mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
32	32	126	126	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6\		
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	232				
33	33	128	128	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	233				
33	33	130	130	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	234				
33	33	128	128	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6		
33	33	128	128	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	235				
33	33	130	130	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6\		
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	236				
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	237				
34	34	134	134	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	238				
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	239				
34	34	134	134	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
34	34	134	134	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	240				
35	35	136	136	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	241				
35	35	138	138	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	242				
35	35	136	136	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	4\	2	
35	35	136	136	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	243				
35	35	138	138	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
35	35	138	138	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	244				
36	36	140	140	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	245				
36	36	142	142	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	246				
36	36	140	140	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	247				
36	36	142	142	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	248				
37	37	144	144	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	249				
37	37	146	146	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	250				
37	37	144	144	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	4	
37	37	144	144	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	251				
37	37	146	146	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	7	#	
37	37	146	146	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	252				
38	38	148	148	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	253				
38	38	150	150	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	254				
38	38	148	148	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	255				
38	38	150	150	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	256				
39	39	152	152	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	257				
39	39	154	154	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	258				
39	39	152	152	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	259				
39	39	154	154	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
39	39	154	154	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	260				
40	40	156	156	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	261				
40	40	158	158	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	262				
40	40	156	156	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6\		
40	40	156	156	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	263				
40	40	158	158	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	264				
41	41	160	160	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	265				
41	41	163	163	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	266				
41	41	160	160	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	267				
41	41	163	163	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5	
41	41	163	163	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	268				
42	42	164	164	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	269				
42	42	165	165	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	270				
42	42	166	166	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	271				
42	42	167	167	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	272				
42	42	164	164	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	273				
42	42	165	165	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	4	3
42	42	165	165	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	274				
42	42	166	166	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8		
42	42	166	166	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	275				
42	42	333/2	333/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	h7		
42	42	167	167	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	276				
43	43	168	168	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	277				
43	43	169	169	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	278				
43	43	170	170	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	279				
43	43	171	171	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	280				
43	43	168	168	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
43	43	168	168	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	281				
43	43	169	169	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	282				
43	43	170	170	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
43	43	170	170	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	283				
43	43	171	171	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8		
43	43	171	171	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	284				
43	43	343/2	343/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
44	44	172	172	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	285				
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	286				
44	44	174	174	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	287				
44	44	175	175	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	288				
44	44	172	172	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	289				
44	44	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	290				
44	44	174	174	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
44	44	174	174	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	291				
44	44	175	175	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	292				
45	45	176	176	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	293				
45	45	177	177	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	294				
45	45	178	178	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	295				
45	45	179	179	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	296				
45	45	176	176	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	297				
45	45	177	177	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
45	45	177	177	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	298				
45	45	178	178	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	299				
45	45	179	179	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	300				
46	46	180	180	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	301				
46	46	181	181	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	302				
46	46	182	182	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	303				
46	46	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	304				
46	46	180	180	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
46	46	180	180	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	305				
46	46	181	181	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#	
46	46	181	181	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	306				
46	46	363/2	363/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
46	46	182	182	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	307				
46	46	183	183	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5	
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	308				
47	47	184	184	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	309				
47	47	185	185	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	310				
47	47	186	186	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	311				
47	47	187	187	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	312				
47	47	184	184	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	h		
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	313				
47	47	185	185	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#	
47	47	185	185	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	314				
47	47	371/2	371/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
47	47	186	186	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	315				
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	316				
48	48	188	188	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	317				
48	48	189	189	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	318				
48	48	190	190	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	319				
48	48	191	191	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	320				
48	48	188	188	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	321				
48	48	189	189	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
48	48	189	189	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	322				
48	48	190	190	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
48	48	190	190	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	323				
48	48	191	191	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	3	
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	324				
49	49	192	192	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	325				
49	49	192	192	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	326				
