mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	4	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	#
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	33			
5	4	33/2	33/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
6	5	17	17	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	34			
6	5	17	17	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	35			
7	6	20	20	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	36			
7	6	20	20	0.0	0	3/4	FiguredBass	4/4	2	1	0				1/4	#	
7	6	20	20	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	37			
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	38			
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39			
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40			
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41			
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42			
8	7	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\h	
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	43			
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	44			
8	7	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45			
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	46			
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	47			
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	48			
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	49			
9	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	50			
9	8	26	26	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	51			
9	8	53/2	53/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52			
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53			
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54			
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55			
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56			
10	9	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	57			
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	58			
10	9	29	29	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8	
10	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59			
10	9	59/2	59/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	7	
10	9	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60			
10	9	61/2	61/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	4\	
10	9	31	31	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	#	
10	9	31	31	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	61			
10	9	63/2	63/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	62			
10	9	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	63			
10	9	65/2	65/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6\	
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	64			
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	65			
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	66			
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	67			
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	68			
11	10	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	69			
11	10	69/2	69/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	70			
